Country ID,Source Data,Country Name,Year,"Rate per 100,000"
70,Sexual Violence (%),Bosnia and Herzegovina,2015,4.3
70,Homicide (%),Bosnia and Herzegovina,2016,1.3
70,"Percentage of male and female intentional homicide victims, Male",Bosnia and Herzegovina,2016,1.7
70,"Percentage of male and female intentional homicide victims, Female",Bosnia and Herzegovina,2016,0.8
70,Assault (%),Bosnia and Herzegovina,2016,28.6
70,Kidnapping (%),Bosnia and Herzegovina,2016,0.0
70,Theft (%),Bosnia and Herzegovina,2016,127.3
70,Robbery (%),Bosnia and Herzegovina,2016,28.8
72,Homicide (%),Botswana,2005,15.7
72,Homicide (%),Botswana,2010,15.0
72,"Percentage of male and female intentional homicide victims, Male",Botswana,2010,27.9
72,"Percentage of male and female intentional homicide victims, Female",Botswana,2010,2.5
72,Assault (%),Botswana,2010,866.4
72,Kidnapping (%),Botswana,2010,0.1
72,Theft (%),Botswana,2010,
72,Robbery (%),Botswana,2010,119.3
72,Assault (%),Botswana,2014,776.9
72,Kidnapping (%),Botswana,2014,0.1
72,Theft (%),Botswana,2014,
72,Robbery (%),Botswana,2014,78.3
72,Sexual Violence (%),Botswana,2014,123.9
76,Homicide (%),Brazil,2005,23.3
76,"Percentage of male and female intentional homicide victims, Male",Brazil,2005,43.5
76,"Percentage of male and female intentional homicide victims, Female",Brazil,2005,3.8
76,Homicide (%),Brazil,2010,22.0
76,"Percentage of male and female intentional homicide victims, Male",Brazil,2010,40.8
76,"Percentage of male and female intentional homicide victims, Female",Brazil,2010,3.7
76,Assault (%),Brazil,2010,363.7
76,Kidnapping (%),Brazil,2010,0.2
76,Theft (%),Brazil,2010,702.6
76,Robbery (%),Brazil,2010,549.3
76,Sexual Violence (%),Brazil,2010,23.4
76,Homicide (%),Brazil,2013,26.8
76,"Percentage of male and female intentional homicide victims, Male",Brazil,2013,49.8
76,"Percentage of male and female intentional homicide victims, Female",Brazil,2013,4.4
76,Assault (%),Brazil,2013,326.8
76,Kidnapping (%),Brazil,2013,0.2
76,Theft (%),Brazil,2013,881.8
76,Robbery (%),Brazil,2013,500.2
76,Sexual Violence (%),Brazil,2013,27.5
76,Homicide (%),Brazil,2015,28.4
76,"Percentage of male and female intentional homicide victims, Male",Brazil,2015,53.1
76,"Percentage of male and female intentional homicide victims, Female",Brazil,2015,4.4
76,Homicide (%),Brazil,2016,29.5
92,Homicide (%),British Virgin Islands,2004,17.7
92,Homicide (%),British Virgin Islands,2006,8.4
96,Homicide (%),Brunei Darussalam,2000,1.2
96,"Percentage of male and female intentional homicide victims, Male",Brunei Darussalam,2000,1.2
96,"Percentage of male and female intentional homicide victims, Female",Brunei Darussalam,2000,1.2
96,Homicide (%),Brunei Darussalam,2004,0.6
96,Assault (%),Brunei Darussalam,2004,149.4
96,Kidnapping (%),Brunei Darussalam,2004,0.3
96,Theft (%),Brunei Darussalam,2004,292.6
96,Robbery (%),Brunei Darussalam,2004,3.1
96,Homicide (%),Brunei Darussalam,2005,0.5
96,Assault (%),Brunei Darussalam,2005,145.1
96,Theft (%),Brunei Darussalam,2005,329.2
96,Robbery (%),Brunei Darussalam,2005,2.5
96,Homicide (%),Brunei Darussalam,2006,0.8
96,Assault (%),Brunei Darussalam,2006,121.8
96,Theft (%),Brunei Darussalam,2006,306.8
96,Robbery (%),Brunei Darussalam,2006,0.5
96,Homicide (%),Brunei Darussalam,2010,0.3
96,Homicide (%),Brunei Darussalam,2013,0.5
100,Homicide (%),Bulgaria,2005,2.6
100,"Percentage of male and female intentional homicide victims, Male",Bulgaria,2005,3.9
100,"Percentage of male and female intentional homicide victims, Female",Bulgaria,2005,1.3
100,Assault (%),Bulgaria,2005,47.6
100,Kidnapping (%),Bulgaria,2005,2.5
100,Theft (%),Bulgaria,2005,561.2
100,Robbery (%),Bulgaria,2005,48.9
100,Sexual Violence (%),Bulgaria,2005,13.5
100,Homicide (%),Bulgaria,2010,2.0
100,"Percentage of male and female intentional homicide victims, Male",Bulgaria,2010,3.4
100,"Percentage of male and female intentional homicide victims, Female",Bulgaria,2010,0.7
100,Assault (%),Bulgaria,2010,41.0
100,Kidnapping (%),Bulgaria,2010,1.6
100,Theft (%),Bulgaria,2010,681.7
100,Robbery (%),Bulgaria,2010,50.5
100,Sexual Violence (%),Bulgaria,2010,9.4
100,Homicide (%),Bulgaria,2015,1.8
100,"Percentage of male and female intentional homicide victims, Male",Bulgaria,2015,2.9
100,"Percentage of male and female intentional homicide victims, Female",Bulgaria,2015,0.8
100,Assault (%),Bulgaria,2015,35.1
100,Kidnapping (%),Bulgaria,2015,1.0
100,Theft (%),Bulgaria,2015,533.8
100,Robbery (%),Bulgaria,2015,27.1
100,Sexual Violence (%),Bulgaria,2015,8.4
100,Homicide (%),Bulgaria,2016,1.1
100,"Percentage of male and female intentional homicide victims, Male",Bulgaria,2016,1.7
100,"Percentage of male and female intentional homicide victims, Female",Bulgaria,2016,0.6
100,Assault (%),Bulgaria,2016,34.6
100,Kidnapping (%),Bulgaria,2016,1.0
100,Theft (%),Bulgaria,2016,459.0
100,Robbery (%),Bulgaria,2016,23.4
854,Homicide (%),Burkina Faso,2005,0.5
854,Homicide (%),Burkina Faso,2010,0.6
854,Homicide (%),Burkina Faso,2015,0.4
854,"Percentage of male and female intentional homicide victims, Male",Burkina Faso,2015,0.6
854,"Percentage of male and female intentional homicide victims, Female",Burkina Faso,2015,0.2
108,Homicide (%),Burundi,2010,4.0
108,Assault (%),Burundi,2010,3.5
108,Kidnapping (%),Burundi,2010,0.3
108,Robbery (%),Burundi,2010,34.7
108,Sexual Violence (%),Burundi,2010,7.4
108,Homicide (%),Burundi,2014,5.7
108,"Percentage of male and female intentional homicide victims, Male",Burundi,2014,9.5
108,"Percentage of male and female intentional homicide victims, Female",Burundi,2014,2.0
108,Assault (%),Burundi,2014,5.6
108,Kidnapping (%),Burundi,2014,0.8
108,Theft (%),Burundi,2014,8.2
108,Robbery (%),Burundi,2014,45.4
108,Sexual Violence (%),Burundi,2014,11.7
108,Homicide (%),Burundi,2016,6.0
108,"Percentage of male and female intentional homicide victims, Male",Burundi,2016,9.9
108,"Percentage of male and female intentional homicide victims, Female",Burundi,2016,2.3
132,Homicide (%),Cabo Verde,2005,9.3
132,Homicide (%),Cabo Verde,2010,7.8
132,Assault (%),Cabo Verde,2010,814.1
132,Kidnapping (%),Cabo Verde,2010,1.2
132,Theft (%),Cabo Verde,2010,746.6
132,Robbery (%),Cabo Verde,2010,611.9
132,Sexual Violence (%),Cabo Verde,2010,41.4
132,Homicide (%),Cabo Verde,2015,8.6
132,"Percentage of male and female intentional homicide victims, Male",Cabo Verde,2015,14.7
132,"Percentage of male and female intentional homicide victims, Female",Cabo Verde,2015,2.6
132,Assault (%),Cabo Verde,2015,789.1
132,Kidnapping (%),Cabo Verde,2015,0.9
132,Theft (%),Cabo Verde,2015,780.8
132,Robbery (%),Cabo Verde,2015,
132,Sexual Violence (%),Cabo Verde,2015,42.3
132,Homicide (%),Cabo Verde,2016,11.5
116,Homicide (%),Cambodia,2005,3.4
116,Homicide (%),Cambodia,2010,2.3
116,Homicide (%),Cambodia,2011,1.8
116,"Percentage of male and female intentional homicide victims, Male",Cambodia,2011,3.2
116,"Percentage of male and female intentional homicide victims, Female",Cambodia,2011,0.6
120,Homicide (%),Cameroon,2003,6.1
120,Assault (%),Cameroon,2003,18.2
120,Theft (%),Cameroon,2003,71.7
120,Assault (%),Cameroon,2005,18.0
120,Theft (%),Cameroon,2005,69.0
120,Homicide (%),Cameroon,2010,5.0
120,Assault (%),Cameroon,2010,24.6
120,Kidnapping (%),Cameroon,2010,2.3
120,Theft (%),Cameroon,2010,82.2
120,Robbery (%),Cameroon,2010,82.2
120,Sexual Violence (%),Cameroon,2010,10.0
120,Homicide (%),Cameroon,2012,4.2
120,"Percentage of male and female intentional homicide victims, Male",Cameroon,2012,6.8
120,"Percentage of male and female intentional homicide victims, Female",Cameroon,2012,1.5
120,Assault (%),Cameroon,2012,27.3
120,Kidnapping (%),Cameroon,2012,2.5
120,Theft (%),Cameroon,2012,74.7
120,Robbery (%),Cameroon,2012,74.7
120,Sexual Violence (%),Cameroon,2012,9.2
120,Assault (%),Cameroon,2014,32.3
120,Kidnapping (%),Cameroon,2014,3.4
120,Theft (%),Cameroon,2014,113.6
120,Robbery (%),Cameroon,2014,113.6
120,Sexual Violence (%),Cameroon,2014,3.1
120,Assault (%),Cameroon,2015,21.0
120,Kidnapping (%),Cameroon,2015,4.3
120,Theft (%),Cameroon,2015,71.3
120,Robbery (%),Cameroon,2015,71.3
124,Homicide (%),Canada,2005,2.1
124,"Percentage of male and female intentional homicide victims, Male",Canada,2005,3.0
124,"Percentage of male and female intentional homicide victims, Female",Canada,2005,1.1
124,Assault (%),Canada,2005,165.5
124,Kidnapping (%),Canada,2005,12.1
124,Theft (%),Canada,2005,
124,Robbery (%),Canada,2005,100.5
124,Sexual Violence (%),Canada,2005,81.7
124,Homicide (%),Canada,2010,1.6
124,"Percentage of male and female intentional homicide victims, Male",Canada,2010,2.4
124,"Percentage of male and female intentional homicide victims, Female",Canada,2010,0.9
124,Assault (%),Canada,2010,162.2
124,Kidnapping (%),Canada,2010,12.6
124,Theft (%),Canada,2010,
124,Robbery (%),Canada,2010,89.2
124,Sexual Violence (%),Canada,2010,78.8
124,Homicide (%),Canada,2015,1.7
124,"Percentage of male and female intentional homicide victims, Male",Canada,2015,2.4
124,"Percentage of male and female intentional homicide victims, Female",Canada,2015,1.0
124,Assault (%),Canada,2015,141.1
124,Kidnapping (%),Canada,2015,10.0
124,Theft (%),Canada,2015,
124,Robbery (%),Canada,2015,61.6
124,Sexual Violence (%),Canada,2015,76.0
124,Homicide (%),Canada,2016,1.7
124,"Percentage of male and female intentional homicide victims, Male",Canada,2016,2.6
124,"Percentage of male and female intentional homicide victims, Female",Canada,2016,0.8
124,Assault (%),Canada,2016,143.4
124,Kidnapping (%),Canada,2016,10.3
124,Theft (%),Canada,2016,
124,Robbery (%),Canada,2016,60.1
136,Homicide (%),Cayman Islands,2005,6.2
136,Homicide (%),Cayman Islands,2010,16.2
136,Homicide (%),Cayman Islands,2014,8.4
140,Homicide (%),Central African Republic,2016,19.8
140,"Percentage of male and female intentional homicide victims, Male",Central African Republic,2016,29.4
140,"Percentage of male and female intentional homicide victims, Female",Central African Republic,2016,10.4
148,Homicide (%),Chad,2005,10.7
148,Homicide (%),Chad,2010,9.7
148,Homicide (%),Chad,2015,9.0
148,"Percentage of male and female intentional homicide victims, Male",Chad,2015,14.4
148,"Percentage of male and female intentional homicide victims, Female",Chad,2015,3.6
830,Homicide (%),Channel Islands,2005,0.6
830,Homicide (%),Channel Islands,2010,0.0
152,Homicide (%),Chile,2005,3.6
152,"Percentage of male and female intentional homicide victims, Male",Chile,2005,6.2
152,"Percentage of male and female intentional homicide victims, Female",Chile,2005,1.0
152,Kidnapping (%),Chile,2005,0.9
152,Theft (%),Chile,2005,961.6
152,Robbery (%),Chile,2005,401.8
152,Homicide (%),Chile,2010,3.2
152,"Percentage of male and female intentional homicide victims, Male",Chile,2010,5.3
152,"Percentage of male and female intentional homicide victims, Female",Chile,2010,1.1
152,Assault (%),Chile,2010,131.0
152,Kidnapping (%),Chile,2010,1.5
152,Theft (%),Chile,2010,
152,Robbery (%),Chile,2010,480.6
152,Sexual Violence (%),Chile,2010,76.5
152,Homicide (%),Chile,2015,3.0
152,"Percentage of male and female intentional homicide victims, Male",Chile,2015,5.3
152,"Percentage of male and female intentional homicide victims, Female",Chile,2015,0.7
152,Assault (%),Chile,2015,69.3
152,Kidnapping (%),Chile,2015,1.6
152,Theft (%),Chile,2015,
152,Robbery (%),Chile,2015,599.4
152,Sexual Violence (%),Chile,2015,65.6
152,Homicide (%),Chile,2016,3.5
152,"Percentage of male and female intentional homicide victims, Male",Chile,2016,6.0
152,"Percentage of male and female intentional homicide victims, Female",Chile,2016,1.0
152,Assault (%),Chile,2016,67.1
152,Kidnapping (%),Chile,2016,1.9
152,Theft (%),Chile,2016,969.2
152,Robbery (%),Chile,2016,647.2
156,Homicide (%),China,2005,1.6
156,Homicide (%),China,2010,1.0
156,Homicide (%),China,2014,0.7
156,"Percentage of male and female intentional homicide victims, Male",China,2014,0.9
156,"Percentage of male and female intentional homicide victims, Female",China,2014,0.5
156,Homicide (%),China,2016,0.6
344,Homicide (%),"China, Hong Kong SAR",2005,0.5
344,"Percentage of male and female intentional homicide victims, Male","China, Hong Kong SAR",2005,0.6
344,"Percentage of male and female intentional homicide victims, Female","China, Hong Kong SAR",2005,0.4
344,Assault (%),"China, Hong Kong SAR",2005,118.5
344,Kidnapping (%),"China, Hong Kong SAR",2005,0.0
344,Theft (%),"China, Hong Kong SAR",2005,515.7
344,Robbery (%),"China, Hong Kong SAR",2005,24.5
344,Sexual Violence (%),"China, Hong Kong SAR",2005,21.3
344,Homicide (%),"China, Hong Kong SAR",2010,0.5
344,"Percentage of male and female intentional homicide victims, Male","China, Hong Kong SAR",2010,0.5
344,"Percentage of male and female intentional homicide victims, Female","China, Hong Kong SAR",2010,0.5
344,Assault (%),"China, Hong Kong SAR",2010,108.2
344,Kidnapping (%),"China, Hong Kong SAR",2010,0.0
344,Theft (%),"China, Hong Kong SAR",2010,488.9
344,Robbery (%),"China, Hong Kong SAR",2010,11.1
344,Sexual Violence (%),"China, Hong Kong SAR",2010,26.3
344,Homicide (%),"China, Hong Kong SAR",2013,0.9
344,"Percentage of male and female intentional homicide victims, Male","China, Hong Kong SAR",2013,0.8
344,"Percentage of male and female intentional homicide victims, Female","China, Hong Kong SAR",2013,1.0
344,Assault (%),"China, Hong Kong SAR",2013,92.6
344,Kidnapping (%),"China, Hong Kong SAR",2013,0.0
344,Theft (%),"China, Hong Kong SAR",2013,442.0
344,Robbery (%),"China, Hong Kong SAR",2013,7.0
344,Sexual Violence (%),"China, Hong Kong SAR",2013,24.9
344,Homicide (%),"China, Hong Kong SAR",2016,0.4
446,Homicide (%),"China, Macao SAR",2005,0.8
446,Homicide (%),"China, Macao SAR",2010,0.4
446,"Percentage of male and female intentional homicide victims, Male","China, Macao SAR",2010,0.8
446,"Percentage of male and female intentional homicide victims, Female","China, Macao SAR",2010,0.0
446,Assault (%),"China, Macao SAR",2010,341.9
446,Kidnapping (%),"China, Macao SAR",2010,0.4
446,Theft (%),"China, Macao SAR",2010,523.7
446,Robbery (%),"China, Macao SAR",2010,33.1
446,Sexual Violence (%),"China, Macao SAR",2010,8.4
446,Homicide (%),"China, Macao SAR",2015,0.2
446,"Percentage of male and female intentional homicide victims, Male","China, Macao SAR",2015,0.0
446,"Percentage of male and female intentional homicide victims, Female","China, Macao SAR",2015,0.3
446,Assault (%),"China, Macao SAR",2015,269.6
446,Kidnapping (%),"China, Macao SAR",2015,0.0
446,Theft (%),"China, Macao SAR",2015,440.5
446,Robbery (%),"China, Macao SAR",2015,18.8
446,Sexual Violence (%),"China, Macao SAR",2015,9.7
446,Homicide (%),"China, Macao SAR",2016,0.2
446,"Percentage of male and female intentional homicide victims, Male","China, Macao SAR",2016,0.3
446,"Percentage of male and female intentional homicide victims, Female","China, Macao SAR",2016,0.0
446,Assault (%),"China, Macao SAR",2016,280.3
446,Kidnapping (%),"China, Macao SAR",2016,0.0
446,Theft (%),"China, Macao SAR",2016,479.8
446,Robbery (%),"China, Macao SAR",2016,16.0
170,Homicide (%),Colombia,2005,41.8
170,"Percentage of male and female intentional homicide victims, Male",Colombia,2005,77.7
170,"Percentage of male and female intentional homicide victims, Female",Colombia,2005,6.8
170,Assault (%),Colombia,2005,70.3
170,Kidnapping (%),Colombia,2005,1.8
170,Theft (%),Colombia,2005,158.8
170,Robbery (%),Colombia,2005,93.9
170,Sexual Violence (%),Colombia,2005,10.6
170,Homicide (%),Colombia,2010,33.7
170,"Percentage of male and female intentional homicide victims, Male",Colombia,2010,62.9
170,"Percentage of male and female intentional homicide victims, Female",Colombia,2010,5.3
170,Assault (%),Colombia,2010,115.7
170,Kidnapping (%),Colombia,2010,0.6
170,Theft (%),Colombia,2010,200.0
170,Robbery (%),Colombia,2010,133.8
170,Sexual Violence (%),Colombia,2010,14.8
170,Homicide (%),Colombia,2015,26.5
170,"Percentage of male and female intentional homicide victims, Male",Colombia,2015,49.3
170,"Percentage of male and female intentional homicide victims, Female",Colombia,2015,4.4
170,Assault (%),Colombia,2015,363.1
170,Kidnapping (%),Colombia,2015,0.4
170,Theft (%),Colombia,2015,163.0
170,Robbery (%),Colombia,2015,210.1
170,Sexual Violence (%),Colombia,2015,45.1
170,Homicide (%),Colombia,2016,25.5
170,"Percentage of male and female intentional homicide victims, Male",Colombia,2016,47.5
170,"Percentage of male and female intentional homicide victims, Female",Colombia,2016,4.2
170,Assault (%),Colombia,2016,369.4
170,Kidnapping (%),Colombia,2016,0.4
170,Theft (%),Colombia,2016,178.0
170,Robbery (%),Colombia,2016,301.6
174,Homicide (%),Comoros,2005,9.5
174,Homicide (%),Comoros,2010,8.5
174,Homicide (%),Comoros,2015,7.7
174,"Percentage of male and female intentional homicide victims, Male",Comoros,2015,11.6
174,"Percentage of male and female intentional homicide victims, Female",Comoros,2015,3.7
178,Homicide (%),Congo,2005,10.6
178,Homicide (%),Congo,2010,9.9
178,Homicide (%),Congo,2015,9.3
178,"Percentage of male and female intentional homicide victims, Male",Congo,2015,14.1
178,"Percentage of male and female intentional homicide victims, Female",Congo,2015,4.5
184,Homicide (%),Cook Islands,2012,3.5
188,Homicide (%),Costa Rica,2005,7.9
188,"Percentage of male and female intentional homicide victims, Male",Costa Rica,2005,12.9
188,"Percentage of male and female intentional homicide victims, Female",Costa Rica,2005,2.9
188,Kidnapping (%),Costa Rica,2005,0.3
188,Theft (%),Costa Rica,2005,196.8
188,Robbery (%),Costa Rica,2005,501.1
188,Homicide (%),Costa Rica,2010,11.6
188,"Percentage of male and female intentional homicide victims, Male",Costa Rica,2010,20.5
188,"Percentage of male and female intentional homicide victims, Female",Costa Rica,2010,2.7
188,Assault (%),Costa Rica,2010,175.0
188,Kidnapping (%),Costa Rica,2010,0.2
188,Theft (%),Costa Rica,2010,445.5
188,Robbery (%),Costa Rica,2010,950.1
188,Sexual Violence (%),Costa Rica,2010,143.3
188,Homicide (%),Costa Rica,2013,8.7
188,"Percentage of male and female intentional homicide victims, Male",Costa Rica,2013,15.9
188,"Percentage of male and female intentional homicide victims, Female",Costa Rica,2013,1.5
188,Assault (%),Costa Rica,2013,174.7
188,Kidnapping (%),Costa Rica,2013,0.1
188,Theft (%),Costa Rica,2013,696.6
188,Robbery (%),Costa Rica,2013,
188,Sexual Violence (%),Costa Rica,2013,154.7
